"행정구역(시군구)별","성별","연령별",2024
"경상남도","여자","88세",6585
"경상남도","여자","89세",5660.5
"경상남도","여자","90세",4537
"경상남도","여자","91세",3632
"경상남도","여자","92세",2906.5
"경상남도","여자","93세",2166
"경상남도","여자","94세",1643
"경상남도","여자","95세",1192
"경상남도","여자","96세",823.5
"경상남도","여자","97세",548.5
"경상남도","여자","98세",359.5
"경상남도","여자","99세",220
"경상남도","여자","100세 이상",379.5
"제주특별자치도","계","계",669051
"제주특별자치도","계","0세",3154.5
"제주특별자치도","계","1세",3453.5
"제주특별자치도","계","2세",3795.5
"제주특별자치도","계","3세",4071
"제주특별자치도","계","4세",4541
"제주특별자치도","계","5세",5052
"제주특별자치도","계","6세",5530.5
"제주특별자치도","계","7세",6194
"제주특별자치도","계","8세",6777
"제주특별자치도","계","9세",6985
"제주특별자치도","계","10세",7003
"제주특별자치도","계","11세",7391
"제주특별자치도","계","12세",7578
"제주특별자치도","계","13세",7339
"제주특별자치도","계","14세",7080.5
"제주특별자치도","계","15세",6918.5
"제주특별자치도","계","16세",7152.5
"제주특별자치도","계","17세",7041
"제주특별자치도","계","18세",6587.5
"제주특별자치도","계","19세",6207
"제주특별자치도","계","20세",6426.5
"제주특별자치도","계","21세",6477.5
"제주특별자치도","계","22세",6560.5
"제주특별자치도","계","23세",7259
"제주특별자치도","계","24세",7302.5
"제주특별자치도","계","25세",7045
"제주특별자치도","계","26세",7299.5
"제주특별자치도","계","27세",7588
"제주특별자치도","계","28세",7804
"제주특별자치도","계","29세",8082
"제주특별자치도","계","30세",8168.5
"제주특별자치도","계","31세",8274
"제주특별자치도","계","32세",8201.5
"제주특별자치도","계","33세",7616.5
"제주특별자치도","계","34세",7136.5
"제주특별자치도","계","35세",7057
"제주특별자치도","계","36세",7208
"제주특별자치도","계","37세",7456.5
"제주특별자치도","계","38세",7934.5
"제주특별자치도","계","39세",8466
"제주특별자치도","계","40세",9249.5
"제주특별자치도","계","41세",10541
"제주특별자치도","계","42세",11277
"제주특별자치도","계","43세",11272
"제주특별자치도","계","44세",11329
"제주특별자치도","계","45세",10454
"제주특별자치도","계","46세",10018.5
"제주특별자치도","계","47세",10417
"제주특별자치도","계","48세",10429
"제주특별자치도","계","49세",11243.5
"제주특별자치도","계","50세",11946.5
"제주특별자치도","계","51세",12254.5
"제주특별자치도","계","52세",12782.5
"제주특별자치도","계","53세",12723.5
"제주특별자치도","계","54세",12181
"제주특별자치도","계","55세",12086
"제주특별자치도","계","56세",11575.5
"제주특별자치도","계","57세",11080.5
"제주특별자치도","계","58세",10788
"제주특별자치도","계","59세",10484.5
"제주특별자치도","계","60세",10600.5
"제주특별자치도","계","61세",10588
"제주특별자치도","계","62세",10505.5
"제주특별자치도","계","63세",10589.5
"제주특별자치도","계","64세",10185.5
"제주특별자치도","계","65세",9376.5
"제주특별자치도","계","66세",8849
"제주특별자치도","계","67세",8375.5
"제주특별자치도","계","68세",8116.5
"제주특별자치도","계","69세",7445
"제주특별자치도","계","70세",6022
"제주특별자치도","계","71세",5588.5
"제주특별자치도","계","72세",5271.5
"제주특별자치도","계","73세",4799
"제주특별자치도","계","74세",4784
"제주특별자치도","계","75세",4906.5
"제주특별자치도","계","76세",4997.5
"제주특별자치도","계","77세",4577
"제주특별자치도","계","78세",3964.5
"제주특별자치도","계","79세",3675
"제주특별자치도","계","80세 이상",32485.5
"제주특별자치도","계","80세",3601.5
"제주특별자치도","계","81세",3582.5
"제주특별자치도","계","82세",3515
"제주특별자치도","계","83세",3124
"제주특별자치도","계","84세",2848.5
"제주특별자치도","계","85세 이상",15814
"제주특별자치도","계","85세",2644
"제주특별자치도","계","86세",2325.5
"제주특별자치도","계","87세",2025
"제주특별자치도","계","88세",1752
"제주특별자치도","계","89세",1583
"제주특별자치도","계","90세",1389.5
"제주특별자치도","계","91세",1107
"제주특별자치도","계","92세",799
"제주특별자치도","계","93세",590.5
"제주특별자치도","계","94세",488
"제주특별자치도","계","95세",340
"제주특별자치도","계","96세",217
"제주특별자치도","계","97세",143.5
"제주특별자치도","계","98세",97.5
"제주특별자치도","계","99세",59
"제주특별자치도","계","100세 이상",253.5
"제주특별자치도","남자","계",334636.5
"제주특별자치도","남자","0세",1586.5
"제주특별자치도","남자","1세",1753.5
"제주특별자치도","남자","2세",1946
"제주특별자치도","남자","3세",2112.5
"제주특별자치도","남자","4세",2321.5
"제주특별자치도","남자","5세",2572.5
"제주특별자치도","남자","6세",2855.5
"제주특별자치도","남자","7세",3183
"제주특별자치도","남자","8세",3506
"제주특별자치도","남자","9세",3580.5
"제주특별자치도","남자","10세",3553.5
"제주특별자치도","남자","11세",3760.5
"제주특별자치도","남자","12세",3879
"제주특별자치도","남자","13세",3798.5
"제주특별자치도","남자","14세",3658
"제주특별자치도","남자","15세",3567.5
"제주특별자치도","남자","16세",3673.5
"제주특별자치도","남자","17세",3644.5
"제주특별자치도","남자","18세",3467
"제주특별자치도","남자","19세",3311.5
"제주특별자치도","남자","20세",3485
"제주특별자치도","남자","21세",3603
"제주특별자치도","남자","22세",3588
"제주특별자치도","남자","23세",3875
"제주특별자치도","남자","24세",3883.5
"제주특별자치도","남자","25세",3750
"제주특별자치도","남자","26세",3826.5
"제주특별자치도","남자","27세",3952
"제주특별자치도","남자","28세",4102.5
"제주특별자치도","남자","29세",4226.5
"제주특별자치도","남자","30세",4262.5
"제주특별자치도","남자","31세",4302.5
"제주특별자치도","남자","32세",4222
"제주특별자치도","남자","33세",3889.5
"제주특별자치도","남자","34세",3624
"제주특별자치도","남자","35세",3511.5
"제주특별자치도","남자","36세",3575.5
"제주특별자치도","남자","37세",3723.5
"제주특별자치도","남자","38세",3986.5
"제주특별자치도","남자","39세",4217.5
"제주특별자치도","남자","40세",4566
"제주특별자치도","남자","41세",5236
"제주특별자치도","남자","42세",5651
"제주특별자치도","남자","43세",5666.5
"제주특별자치도","남자","44세",5653.5
"제주특별자치도","남자","45세",5245
"제주특별자치도","남자","46세",5109
"제주특별자치도","남자","47세",5388
"제주특별자치도","남자","48세",5425.5
"제주특별자치도","남자","49세",5872
"제주특별자치도","남자","50세",6188.5
"제주특별자치도","남자","51세",6253
"제주특별자치도","남자","52세",6573.5
"제주특별자치도","남자","53세",6571
"제주특별자치도","남자","54세",6302.5
"제주특별자치도","남자","55세",6238.5
"제주특별자치도","남자","56세",5954.5
"제주특별자치도","남자","57세",5789.5
"제주특별자치도","남자","58세",5657.5
"제주특별자치도","남자","59세",5430
"제주특별자치도","남자","60세",5465.5
"제주특별자치도","남자","61세",5427
"제주특별자치도","남자","62세",5287
"제주특별자치도","남자","63세",5311.5
"제주특별자치도","남자","64세",5100
"제주특별자치도","남자","65세",4669
"제주특별자치도","남자","66세",4431
"제주특별자치도","남자","67세",4139
"제주특별자치도","남자","68세",3959.5
"제주특별자치도","남자","69세",3622.5
"제주특별자치도","남자","70세",2870.5
"제주특별자치도","남자","71세",2630
"제주특별자치도","남자","72세",2513
"제주특별자치도","남자","73세",2231
"제주특별자치도","남자","74세",2179.5
"제주특별자치도","남자","75세",2273.5
"제주특별자치도","남자","76세",2294.5
"제주특별자치도","남자","77세",2041.5
"제주특별자치도","남자","78세",1754.5
"제주특별자치도","남자","79세",1605.5
"제주특별자치도","남자","80세 이상",10722
"제주특별자치도","남자","80세",1493.5
"제주특별자치도","남자","81세",1433
"제주특별자치도","남자","82세",1373
"제주특별자치도","남자","83세",1167
"제주특별자치도","남자","84세",1010.5
"제주특별자치도","남자","85세 이상",4245
"제주특별자치도","남자","85세",898
"제주특별자치도","남자","86세",751.5
"제주특별자치도","남자","87세",621.5
"제주특별자치도","남자","88세",515
"제주특별자치도","남자","89세",434
"제주특별자치도","남자","90세",335.5
"제주특별자치도","남자","91세",242.5
"제주특별자치도","남자","92세",160
"제주특별자치도","남자","93세",102.5
"제주특별자치도","남자","94세",73.5
"제주특별자치도","남자","95세",50
"제주특별자치도","남자","96세",23
"제주특별자치도","남자","97세",12
"제주특별자치도","남자","98세",7
"제주특별자치도","남자","99세",5
"제주특별자치도","남자","100세 이상",14
"제주특별자치도","여자","계",334414.5
"제주특별자치도","여자","0세",1568
"제주특별자치도","여자","1세",1700
"제주특별자치도","여자","2세",1849.5
"제주특별자치도","여자","3세",1958.5
"제주특별자치도","여자","4세",2219.5
"제주특별자치도","여자","5세",2479.5
"제주특별자치도","여자","6세",2675
"제주특별자치도","여자","7세",3011
"제주특별자치도","여자","8세",3271
"제주특별자치도","여자","9세",3404.5
"제주특별자치도","여자","10세",3449.5
"제주특별자치도","여자","11세",3630.5
"제주특별자치도","여자","12세",3699
"제주특별자치도","여자","13세",3540.5
"제주특별자치도","여자","14세",3422.5
"제주특별자치도","여자","15세",3351
"제주특별자치도","여자","16세",3479
"제주특별자치도","여자","17세",3396.5
"제주특별자치도","여자","18세",3120.5
"제주특별자치도","여자","19세",2895.5
"제주특별자치도","여자","20세",2941.5
"제주특별자치도","여자","21세",2874.5
"제주특별자치도","여자","22세",2972.5
"제주특별자치도","여자","23세",3384
"제주특별자치도","여자","24세",3419
"제주특별자치도","여자","25세",3295
"제주특별자치도","여자","26세",3473
"제주특별자치도","여자","27세",3636
"제주특별자치도","여자","28세",3701.5
